Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean,Rolling_Std,Rolling_Volatility,ATR,GARCH_Volatility
2/2/2015,35.31109238,35.3880789,34.41291841,34.72086452,50352500,0.021782581,-0.005843737,0.027406373,0.027406373,1.226283102,0.033689643
2/3/2015,35.58482361,35.86710864,35.11435182,35.61048796,52082400,0.00775199,-0.004996375,0.027558863,0.027558863,1.167016015,0.031138054
2/4/2015,35.79011154,36.10661018,35.37951792,35.87565066,41614800,0.005768974,-0.00397404,0.027560066,0.027560066,1.173737391,0.028014734
2/5/2015,36.31191254,36.47443818,35.80722388,36.11516994,36548200,0.014579474,-0.003880331,0.027622878,0.027622878,1.163350507,0.025246281
2/6/2015,36.27769852,36.60275308,36.05529482,36.50865808,34616600,-0.000942226,-0.005398353,0.026508387,0.026508387,1.134633314,0.023352163
2/9/2015,36.2349205,36.55997499,36.10660857,36.13227292,31381100,-0.001179182,-0.005037058,0.026514492,0.026514492,1.101028185,0.021167771
2/10/2015,36.44020844,36.58562881,36.08094033,36.55996773,29670700,0.005665472,-0.004128648,0.026556445,0.026556445,1.081476268,0.019295313
2/11/2015,36.25204086,36.48300045,36.10662041,36.48300045,38262500,-0.005163735,-0.004129307,0.026556472,0.026556472,1.033818099,0.017753218
2/12/2015,36.85937119,36.85937119,36.36323513,36.49154708,33268800,0.016752997,-0.002860258,0.026933936,0.026933936,1.041149645,0.016543762
2/13/2015,37.52658844,37.52658844,36.91069952,37.10744213,40264900,0.018101699,-0.001432979,0.027265218,0.027265218,1.031372769,0.016449232
